isScaledUiToken,multiplier,address,decimals,price,lastTradeUnixTime,liquidity,logoURI,mc,name,symbol,v24hChangePercent,v24hUSD,cache_timestamp
False,,jkyBsWd975SsyBLcYgVin2PaeQeG1SaKbppg6SbvRCq,6,0.005621636959859287,1770309112,16913.440399117448,https://ipfs.io/ipfs/QmdehTm15FLGCbyjotAdaBeiS73Qsg8T1YJWjyJPwGMgzq,562163695.9297123,BFS,Bemfek,,32146317.59688604,2026-02-05 17:42:59.911903
False,,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,9,99.02200975104402,1770309699,2709678.5806916067,https://static.jup.ag/jupSOL/icon.png,408355542.36608183,Jupiter Staked SOL,JupSOL,173.8485942851017,32124924.691022158,2026-02-05 17:42:59.911903
False,,87kFK3YAE1n1n1f3enD6SgG5MKRPdUXj662hiT57YZvv,6,0.0002262342257469951,1770309713,87403.5174792693,https://ipfs.io/ipfs/bafkreifxv2bnbkrhyaan4od4greisizn6wu2kschrfnn5suxkgpwbdlrl4,226234.22014002776,flash BLOCK OPINION_MARKETS,opn,,31870981.008489974,2026-02-05 17:42:59.911903
False,,98sMhvDwXj1RQi5c5Mndm3vPe9cBqPrbLaufMXFNMh5g,9,31.776860878683387,1770309705,5008342.945912276,https://arweave.net/QBRdRop8wI4PpScSRTKyibv-fQuYBua-WOvC7tuJyJo,13119150.99755983,HYPE,HYPE,5.104881281010732,29611692.007848773,2026-02-05 17:42:59.911903
False,,AvZZF1YaZDziPY2RCK4oJrRVrbN3mTD9NL24hPeaZeUj,6,1.1499107638469546,1770309708,34012362.86734301,https://raw.githubusercontent.com/maple-labs/maple-metadata/refs/heads/main/assets/syrupUSDC.svg,282912114.02342856,Syrup USDC,syrupUSDC,107.12955329667612,29483832.891543005,2026-02-05 17:42:59.911903
False,,6zte5vpcoNwtBMZyoaFyPeSZRk2WgWS3L284R3Kf4shw,6,0.00033400392522984714,1770304253,387.0532515698014,https://ipfs.io/ipfs/bafkreidkkrb6acbiw3ddgb3y26s33incqeqqbfm6cu2txz4jj5n27tloai,334003.92507932463,Vanguard Digital Reserve,VDR,,29098310.44676861,2026-02-05 17:42:59.911903
False,,CGmv5GEAWH2AmAJ8DXekqiXyXjJ9Asdi21EnRHz5Wpsy,6,0.00021341004955999668,1770309713,87314.1523870576,https://ipfs.io/ipfs/bafkreia4eypsc3chscj5x6k4z4rbckngd27nyjzaabmak4wudjjk6g4i4e,213410.04874519262,MAGICBLOCK_COIN LAyer3 bit,BLOCk,,29048650.466201082,2026-02-05 17:42:59.911903
False,,JuprjznTrTSp2UFa3ZBUFgwdAmtZCq4MQCwysN55USD,6,0.9999956579603042,1770309710,10679395.30279129,https://static.jup.ag/jupUSD/icon.png,32263589.994808234,Jupiter USD,JupUSD,16.54059391996173,27526824.362982113,2026-02-05 17:42:59.911903
False,,6kuXqbLfWypBdFuHH8TU9KVaUA2TMQMiwMmLNXePTker,6,0.000226863167524057,1770309713,92416.07391834591,https://ipfs.io/ipfs/bafkreig7tyzdhg5fzqrgeubr47t3zeqpjfgwonvlih4q6jwcapgzs6utzu,226863.1504618755,block protocol HUDDLE01_AI,HUDl,,26980421.525880482,2026-02-05 17:42:59.911903
False,,2Ep1netYDBUBVfBCjUWrfvma4YzYLaJkgE4fH1RPQF8S,6,0.00016294030573309212,1770309713,46000.91511817819,https://ipfs.io/ipfs/bafkreiezjrhp5dba4ebqlmeuwreqic2foze7zlr3g4gjuskb52zkaposzi,162940.3045089581,YIELD_DEFI_COIN Chain EDGe,yo,,26118285.80598333,2026-02-05 17:42:59.911903
False,,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,6,0.618263740675882,1770309712,9266268.74927294,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R/logo.png,343135036.0880224,Raydium,RAY,190.262090230512,25837354.44031834,2026-02-05 17:42:59.911903
False,,5t6MXUSjKqcYa4hb5vqDRZD2474VE6eLvzXNFLJU9aDv,6,0.00020710093024294617,1770309713,87528.25259612939,https://ipfs.io/ipfs/bafkreigjophuof42qowi2zvfsmkxdxnrcvhgl6p2qzz4nffjkssixw2cre,207100.92920733837,FLASH SUPERFORM_COIN BRidge,UP,,25656033.799998283,2026-02-05 17:42:59.911903
False,,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,9,114.83692807375273,1770309713,7701633.779159067,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So/logo.png,274590726.64123046,Marinade staked SOL (mSOL),mSOL,298.4387139076781,25459167.175058052,2026-02-05 17:42:59.911903
